Date,Year,Pitcher,PitcherThrows,Inning,PAofInning,BatterSide,PitchofPA,Balls,Strikes,PitchType,ReleaseSpeed,InducedVertBreak,HorzBreak,ReleaseHeight,ReleaseSide,Extension,PlateHeight,PlateSide,SpinRate,SpinAxis,swing_prob,whiff_prob_gs,whiff_prob
8/25/2021,2021,Pitcher X,Right,4,1,Right,1,0,0,FASTBALL,91.90732443,20.41046316,4.439023883,6.84990614,0.759030145,6.146229199,2.294165939,0.475446889,2141.396171,192.6910371,0.446246713,0.094705991,0.042262237
8/25/2021,2021,Pitcher X,Right,4,2,Right,1,0,0,FASTBALL,92.75326901,21.67908697,7.347990545,6.846457215,0.662920828,6.130032005,1.920982736,0.16359387,2210.161305,196.2880009,0.319396406,0.083416559,0.026642949
8/25/2021,2021,Pitcher X,Right,4,2,Right,2,0,1,FASTBALL,92.98787596,19.98116955,9.364655935,6.838714434,0.672106559,6.151732076,1.946169826,-0.879367879,2278.445573,197.965643,0.099043876,0.133758456,0.013247956
8/25/2021,2021,Pitcher X,Right,4,2,Right,3,0,2,CUTTER,90.0292815,8.831864232,-1.044593656,6.828878947,0.702618139,6.002737548,2.190056254,-1.150463864,2425.656736,166.658278,0.743357122,0.130664989,0.09713075
8/25/2021,2021,Pitcher X,Right,4,2,Right,4,1,2,FASTBALL,91.1250478,21.52012161,6.175156335,6.846416364,0.808301779,6.155680317,3.763240511,1.27665087,2145.024603,192.9112562,0.188960329,0.252000421,0.047618082
8/25/2021,2021,Pitcher X,Right,4,3,Left,1,0,0,CUTTER,87.95337281,7.113636394,-5.924100057,6.852529442,0.777054212,6.202513673,2.603565762,-0.450356435,2287.760864,171.2490769,0.653712213,0.103700839,0.067790505
8/25/2021,2021,Pitcher X,Right,4,3,Left,2,0,1,CHANGEUP,80.59830668,9.917345074,11.57363438,6.632350445,0.913576641,6.028588839,3.559074232,1.01729537,1280.509568,222.7447573,0.1622089,0.245811954,0.039872887
8/25/2021,2021,Pitcher X,Right,4,3,Left,3,1,1,CUTTER,88.51727435,10.49770364,-4.432188724,6.8814827,0.823245363,6.022451492,2.613081976,0.440831815,2350.565526,166.9672214,0.79522115,0.136584803,0.108615124
8/25/2021,2021,Pitcher X,Right,4,4,Right,1,0,0,CURVEBALL,78.36602195,-12.82988722,-4.567891519,6.81666591,0.623936312,6.187048037,0.448705471,0.705481882,2800.010906,23.20611789,0.065307342,0.91741854,0.059914166
8/25/2021,2021,Pitcher X,Right,4,4,Right,2,1,0,FASTBALL,91.31380352,19.24143484,7.433557854,6.706789751,0.685835437,6.178757085,1.373636783,0.341279003,2109.325128,194.8426497,0.200880855,0.063811995,0.012818608
8/25/2021,2021,Pitcher X,Right,4,4,Right,3,2,0,CUTTER,87.66827735,4.113332568,-4.791506656,6.839938413,0.642431271,6.004394353,2.870660572,-1.689288111,2385.05491,153.1951242,0.054736536,0.469649702,0.025706998
8/25/2021,2021,Pitcher X,Right,4,4,Right,4,3,0,FASTBALL,91.89532043,20.80036733,5.449474502,6.835273084,0.752420696,6.115652157,2.100562274,0.797062262,2078.565965,198.0597275,0.069227263,0.069234081,0.004792886
8/25/2021,2021,Pitcher X,Right,4,4,Right,5,3,1,CUTTER,87.14503983,3.193734347,-6.154694464,6.805292849,0.662471777,5.975159466,2.34133508,-0.376333288,2391.448827,154.4019913,0.910576224,0.123086572,0.112079706
8/25/2021,2021,Pitcher X,Right,5,1,Right,1,0,0,FASTBALL,90.92960398,18.27742403,2.570064838,6.827724842,0.763692658,6.153756417,3.214058177,0.920796005,1936.476978,195.6383416,0.168643549,0.218911216,0.036917964
8/25/2021,2021,Pitcher X,Right,5,1,Right,2,0,1,CURVEBALL,77.41605899,-10.44293092,-6.382197933,6.815166597,1.023983004,6.019152246,1.178855627,0.045829384,2764.473992,32.890871,0.592403829,0.480331004,0.284549926
8/25/2021,2021,Pitcher X,Right,5,2,Right,1,0,0,CURVEBALL,77.57432744,-7.987174189,-10.05526866,6.899841323,0.816187183,5.877403211,3.118177777,0.242594187,2697.661797,28.94718716,0.129977539,0.09447591,0.012279746
8/25/2021,2021,Pitcher X,Right,5,2,Right,2,0,1,CURVEBALL,78.88459114,-8.464460814,-9.582742268,7.023665921,0.586461398,6.020838749,3.028328793,-0.563773479,2753.915025,28.0053293,0.357533991,0.131445006,0.046996057
8/25/2021,2021,Pitcher X,Right,5,2,Right,3,0,2,FASTBALL,92.28731282,19.2483495,-1.219738368,6.860469963,0.770293318,6.087506022,3.53997497,0.428387733,1998.07837,193.8800152,0.83472532,0.313840657,0.261970743
8/25/2021,2021,Pitcher X,Right,5,3,Right,1,0,0,CURVEBALL,77.53698298,-12.79077788,-6.472775223,6.895122971,0.55433321,6.199582832,-0.04335895,-0.697438708,2803.097678,18.94843428,0.096447662,0.972274542,0.093773606
8/25/2021,2021,Pitcher X,Right,5,3,Right,2,1,0,FASTBALL,91.03691589,16.68754684,5.503277581,6.736327067,0.797398018,6.119926147,2.488034108,0.443670964,2098.516116,192.8439307,0.798912227,0.059385456,0.047443767
8/25/2021,2021,Pitcher X,Right,6,1,Left,1,0,0,CURVEBALL,75.36445865,-15.49331025,-3.24348869,6.853089471,0.715393906,6.035234275,0.874433877,1.138993386,2671.476276,19.04968711,0.031865925,0.749505877,0.023883698
8/25/2021,2021,Pitcher X,Right,6,1,Left,2,1,0,CUTTER,89.37607796,8.654292199,-2.004536083,6.818099916,0.85473004,5.943919477,3.234344292,-0.310248733,2290.644053,170.0524926,0.647604823,0.196889952,0.127506882
8/25/2021,2021,Pitcher X,Right,6,2,Left,1,0,0,CURVEBALL,76.64859508,-11.88003782,-4.882996488,6.863444193,0.838101897,6.153167106,2.072456767,0.386261006,2722.47067,26.08066659,0.26664862,0.151778296,0.040471473
8/25/2021,2021,Pitcher X,Right,6,2,Left,2,0,1,CHANGEUP,80.92625164,4.157069003,14.75680401,6.637746467,1.046434573,6.020643018,2.150430622,0.778254766,1221.962355,225.2953368,0.803789079,0.198978797,0.159936984
8/25/2021,2021,Pitcher X,Right,6,2,Left,3,0,2,CUTTER,89.87288518,9.516335034,-2.275242284,6.770311249,0.908887913,6.030555106,1.398752125,0.824551864,2327.868295,177.6730357,0.278490841,0.365611643,0.101819494
8/25/2021,2021,Pitcher X,Right,6,2,Left,4,1,2,CURVEBALL,78.62727234,-10.4112321,-5.085079944,6.857371051,0.560682336,6.058585734,1.745831423,0.287767019,2838.199103,20.75424841,0.927089572,0.184132159,0.170707004
8/25/2021,2021,Pitcher X,Right,6,3,Right,1,0,0,FASTBALL,92.46490729,17.38085071,7.508622742,6.798720697,0.774786365,6.180210223,2.193724423,-0.130409871,2034.352354,196.3915083,0.465934962,0.080340661,0.037433523
8/25/2021,2021,Pitcher X,Right,6,3,Right,2,0,1,CUTTER,88.14419983,5.066238612,-3.569824498,6.781745408,0.853527286,6.130911471,1.203767882,-1.133585803,2335.100057,171.826829,0.340178102,0.76909554,0.261629461
8/25/2021,2021,Pitcher X,Right,6,3,Right,3,1,1,CUTTER,90.23617222,9.914019148,-0.228977211,6.860678378,0.709566066,5.983116892,2.568897077,-0.218779053,2486.842138,165.5574156,0.929642141,0.096707165,0.089903056
8/25/2021,2021,Pitcher X,Right,6,4,Right,1,0,0,FASTBALL,92.499518,19.61269191,4.633655936,6.856613243,0.612113868,5.991330502,2.94041356,-0.598626973,2096.786266,196.1797842,0.472802311,0.231376484,0.109395336
8/25/2021,2021,Pitcher X,Right,6,4,Right,2,0,1,FASTBALL,92.62150507,18.42294749,5.383240193,6.861817272,0.692351314,6.060319511,3.821337019,-0.251645649,2089.686735,196.8285412,0.514080524,0.369550675,0.189978805
8/25/2021,2021,Pitcher X,Right,6,4,Right,3,0,2,FASTBALL,93.51790408,18.5665547,4.626009914,6.914448498,0.526746878,5.94680935,2.52984782,-0.428570081,2204.122858,195.3437924,0.937434554,0.162438959,0.152275893
8/25/2021,2021,Pitcher X,Right,7,1,Left,1,0,0,CURVEBALL,75.87352485,-14.6331912,-3.605866579,6.888719585,0.903207821,6.143813988,2.172968811,1.26801657,2648.699468,28.12524592,0.016081447,0.200994909,0.003232289
8/25/2021,2021,Pitcher X,Right,7,1,Left,2,1,0,CHANGEUP,80.78189465,3.294136138,14.48287002,6.644531477,0.883547326,6.089021562,1.296629591,0.371931403,1262.099876,224.4260033,0.662556767,0.618059874,0.409499752
8/25/2021,2021,Pitcher X,Right,7,1,Left,3,2,0,FASTBALL,92.56010296,17.29252457,4.22910391,6.860235984,0.818024865,5.975751253,2.972344302,0.272171076,1981.107133,196.5361431,0.730121136,0.144344181,0.105388737
8/25/2021,2021,Pitcher X,Right,7,1,Left,4,2,1,CHANGEUP,81.95095123,8.418568136,11.63256843,6.657569763,1.00251325,6.040221078,2.046909935,0.07044288,1136.721439,220.9717129,0.916443527,0.279257953,0.255924143
8/25/2021,2021,Pitcher X,Right,7,2,Right,1,0,0,CURVEBALL,77.79801754,-12.46476553,-4.460777861,6.908621674,0.703304878,5.860021541,2.365966037,-0.300503469,2711.548766,35.85039909,0.365622908,0.095694698,0.034988174
8/25/2021,2021,Pitcher X,Right,7,2,Right,2,0,1,CURVEBALL,79.34978634,-11.77964249,-4.967082362,6.860433928,0.588237615,6.220043659,0.14754329,-0.74006174,2776.853603,24.84636133,0.171462521,0.977590919,0.167620203
8/25/2021,2021,Pitcher X,Right,7,2,Right,3,1,1,FASTBALL,91.02044103,17.17841545,2.536294224,6.769615731,0.750582136,6.054119574,2.467040458,1.299604789,2086.399982,190.7409551,0.130774856,0.104142681,0.013619244
8/25/2021,2021,Pitcher X,Right,7,2,Right,4,2,1,FASTBALL,93.00660056,17.43695448,1.063178548,6.842171258,0.633672351,6.126111047,2.175949983,-0.347162489,2185.34486,191.4549833,0.893632412,0.133593425,0.119383415
8/25/2021,2021,Pitcher X,Right,7,2,Right,5,2,2,CHANGEUP,83.00111736,10.48367598,11.73532723,6.737016706,0.591235379,6.159208193,0.921374539,-0.514824233,1383.811109,221.7087531,0.343785167,0.652299404,0.224250859
8/25/2021,2021,Pitcher X,Right,7,2,Right,6,3,2,FASTBALL,92.9780559,18.60370513,0.730965686,6.82276222,0.699713027,6.018816099,2.146255171,-0.030669803,2111.187873,195.2384659,0.964328051,0.103590041,0.099894783
8/25/2021,2021,Pitcher X,Right,7,2,Right,7,3,2,FASTBALL,93.75755074,19.11233159,2.265101659,6.866918985,0.742275334,6.092142965,3.275846648,0.044925213,2088.626188,197.463009,0.976053655,0.18876636,0.184246096
8/25/2021,2021,Pitcher X,Right,7,2,Right,8,3,2,FASTBALL,93.86065855,17.81843154,3.004022574,6.781391483,0.787175104,6.24771443,2.783633509,0.448747725,2069.446692,198.8833352,0.976274371,0.109485075,0.106887473
8/25/2021,2021,Pitcher X,Right,7,2,Right,9,3,2,CUTTER,89.10546912,4.841951787,-4.377255837,6.813751302,0.777642731,6.124898986,2.713941199,-0.285378788,2299.73137,142.1028344,0.970432103,0.090481982,0.08780662
8/25/2021,2021,Pitcher X,Right,7,2,Right,10,3,2,FASTBALL,93.7594343,16.15540728,5.426295121,6.848494664,0.674124135,5.990168079,3.431697542,0.722096397,2085.717895,194.4213765,0.83685869,0.16263546,0.136102898
8/25/2021,2021,Pitcher X,Right,7,2,Right,11,3,2,FASTBALL,94.08350315,17.36977005,-0.00928639,6.872532595,0.69683899,6.119660588,1.989953849,-0.691739874,2111.272745,194.462337,0.876878202,0.145649761,0.127717101
8/25/2021,2021,Pitcher X,Right,7,3,Right,1,0,0,CURVEBALL,77.8770157,-12.37674577,-8.022763451,6.877481739,0.648001656,6.064027403,1.198475872,-0.12630779,2744.730541,28.27561709,0.321962029,0.578147709,0.186141609
8/25/2021,2021,Pitcher X,Right,7,3,Right,2,0,1,CHANGEUP,83.5292933,7.990038532,13.06352551,6.726731025,0.742712376,6.106443627,2.561952406,-0.457514337,1295.173374,215.8136,0.697232008,0.197849229,0.137946815
8/25/2021,2021,Pitcher X,Right,7,3,Right,3,0,2,CURVEBALL,80.17439443,-12.87881489,-5.852480283,6.885720538,0.576696393,6.194820387,0.667398105,-0.553972686,2868.783719,23.75910652,0.356460482,0.751251996,0.267791648
8/25/2021,2021,Pitcher X,Right,7,3,Right,4,1,2,FASTBALL,94.99239787,18.35863203,3.128475115,6.888307346,0.675031646,6.072607714,1.921172237,-0.726710344,2166.922997,198.7319788,0.671818316,0.184945852,0.124250011
8/25/2021,2021,Pitcher X,Right,7,3,Right,5,1,2,CHANGEUP,84.88780886,11.47164787,11.98690321,6.706075258,0.832688093,6.293415559,-0.487352763,-0.556988583,1449.437379,220.2187957,0.0022266,0.897838175,0.001999126
8/25/2021,2021,Pitcher X,Right,7,3,Right,6,2,2,FASTBALL,92.51993167,17.70063369,4.029527985,6.768265424,0.618853699,6.136277304,2.8762281,1.212971776,2112.594704,190.5432111,0.248479113,0.078504153,0.019506642
8/25/2021,2021,Pitcher X,Right,7,3,Right,7,2,2,CHANGEUP,85.40752185,9.395282614,13.48415259,6.586692061,0.800748422,6.354219039,-0.094936634,-0.32505585,1361.183977,217.2515406,0.028023498,0.925272048,0.025929359
8/25/2021,2021,Pitcher X,Right,7,3,Right,8,3,2,CURVEBALL,78.60435697,-13.45234054,-7.696751792,6.788729723,0.803565211,6.209394478,1.581310485,0.380769238,2758.909351,31.53657961,0.884615064,0.172165811,0.15230047
8/25/2021,2021,Pitcher X,Right,7,4,Right,1,0,0,CURVEBALL,77.6700461,-8.659080457,-7.926605318,6.821734191,0.54159897,6.107298322,3.313477865,-0.685330133,2615.036725,26.08352391,0.05562178,0.185248345,0.010303843
8/25/2021,2021,Pitcher X,Right,7,4,Right,2,1,0,CHANGEUP,82.48859113,7.586710004,14.16545027,6.674242802,0.722313763,6.050487668,3.769919869,-0.723026533,1299.325264,224.2899653,0.029856591,0.30666399,0.009155941
8/25/2021,2021,Pitcher X,Right,7,4,Right,3,2,0,CHANGEUP,83.42204049,9.989510387,13.60201246,6.674973709,0.680156346,6.148155262,3.625009702,-0.465470302,1388.397207,217.5629251,0.054719809,0.311706603,0.017056526
8/25/2021,2021,Pitcher X,Right,7,4,Right,4,3,0,FASTBALL,92.91645141,18.79247789,5.226683159,6.838756123,0.713867796,5.985323371,2.865151048,0.570818625,2168.190273,200.7652539,0.208756551,0.138670415,0.028948358
8/25/2021,2021,Pitcher X,Right,7,4,Right,5,3,1,CURVEBALL,79.77033958,-11.81334379,-5.471313961,6.777826719,0.683747712,6.037385392,1.255081851,-0.870717127,2773.178757,33.98067134,0.167702675,0.666323841,0.11174429
8/31/2021,2021,Pitcher X,Right,1,1,Right,1,0,0,CUTTER,89.38228213,7.332678128,-5.113426704,6.959414182,0.671077435,5.882557963,2.792745465,-0.263529474,2229.914144,166.6970872,0.60059005,0.129699171,0.077896031
8/31/2021,2021,Pitcher X,Right,1,2,Left,1,0,0,FASTBALL,92.76261696,17.29833663,2.203594825,7.003600488,0.83177718,5.839237687,3.467003505,1.275597709,2160.15413,196.5367933,0.007981011,0.270810306,0.00216134
8/31/2021,2021,Pitcher X,Right,1,2,Left,2,1,0,FASTBALL,92.5620708,18.47026912,2.974260917,7.002551812,0.760456016,5.879371373,3.124390262,0.168260389,2121.605251,196.9176684,0.734223247,0.182137743,0.133729765
8/31/2021,2021,Pitcher X,Right,1,2,Left,3,1,1,CUTTER,90.7783329,9.280029622,-2.230806636,6.987675134,0.815548876,5.772641802,2.939415775,-0.029096717,2273.572335,173.2553448,0.923624992,0.148353443,0.137022947
8/31/2021,2021,Pitcher X,Right,1,3,Right,1,0,0,FASTBALL,91.97853745,19.143106,3.101042752,6.935369386,0.65395655,6.047357185,3.145328624,1.983936878,1973.534041,191.4943049,0.002648158,0.267049372,0.000707189
8/31/2021,2021,Pitcher X,Right,1,3,Right,2,1,0,CUTTER,88.35104679,8.772805143,-2.409149052,6.855072438,0.662589572,6.082623216,0.765998387,-0.121802906,2193.079622,167.4635785,0.144123286,0.803149462,0.11575254
8/31/2021,2021,Pitcher X,Right,1,3,Right,3,2,0,FASTBALL,92.77415622,18.4010104,3.690118437,6.96860021,0.520276062,5.998300371,2.157025168,0.520843124,2163.274525,196.892364,0.647256732,0.07097815,0.045941085
8/31/2021,2021,Pitcher X,Right,1,3,Right,4,2,1,FASTBALL,92.75108369,18.39798149,1.461156408,7.005316267,0.525715732,5.9748081,2.984605913,0.180314339,2136.288271,195.8500358,0.942508221,0.208294913,0.196319668
8/31/2021,2021,Pitcher X,Right,1,3,Right,5,2,2,FASTBALL,92.00362254,17.4284309,1.884584501,6.90313953,0.520199068,6.044598608,1.675072309,1.127465718,2072.34641,192.235417,0.079307407,0.107399665,0.008517589
8/31/2021,2021,Pitcher X,Right,1,3,Right,6,3,2,FASTBALL,93.01687232,17.36856229,4.307179383,6.938183561,0.439852295,6.050839804,1.463142591,-1.161455012,2161.600881,195.8556234,0.243789062,0.151859194,0.03702161
8/31/2021,2021,Pitcher X,Right,1,4,Left,1,0,0,CURVEBALL,76.50305084,-15.17489211,-3.161483635,6.924516284,0.683830554,5.884382843,1.811759271,0.461988102,2739.862967,22.79074954,0.274906188,0.260573655,0.07163331
8/31/2021,2021,Pitcher X,Right,1,5,Right,1,0,0,FASTBALL,93.11773246,17.78425598,2.04690411,6.89516233,0.659172701,6.02112962,3.050985182,1.382449918,2159.379213,192.7156565,0.039107401,0.122960456,0.004808664
8/31/2021,2021,Pitcher X,Right,1,5,Right,2,1,0,FASTBALL,92.4848314,17.22257064,-1.032224422,6.814446911,0.752412604,6.191888941,2.573746989,1.76737673,2127.254106,191.7228921,0.006809044,0.228666738,0.001557002
8/31/2021,2021,Pitcher X,Right,1,5,Right,3,2,0,CUTTER,89.34278174,8.484364771,-3.506872145,6.977179916,0.526939331,5.973330863,2.636231622,-0.26479565,2328.32238,170.5760084,0.787407517,0.098473743,0.077538965
8/31/2021,2021,Pitcher X,Right,1,5,Right,4,2,1,CURVEBALL,77.95216466,-14.37635236,-7.285661022,6.988256176,0.550165514,5.777098951,1.138315746,0.560299489,2765.956201,21.0640249,0.476323247,0.434409171,0.206919187
8/31/2021,2021,Pitcher X,Right,1,5,Right,5,2,2,FASTBALL,92.80322939,18.69142559,2.37440224,6.857522062,0.612605958,6.146427675,1.056904193,1.104676271,2182.322525,192.6997869,0.010638991,0.291989923,0.003106478
8/31/2021,2021,Pitcher X,Right,1,5,Right,6,3,2,CUTTER,89.57233518,6.373451078,-5.955068923,6.912139585,0.838071462,5.969038478,2.696882348,1.358832457,2342.485249,168.3765701,0.144531637,0.199935421,0.028896994
8/31/2021,2021,Pitcher X,Right,1,6,Left,1,0,0,CHANGEUP,84.14908898,10.49010082,11.44323474,6.740205363,0.783252928,6.151722137,1.527233967,0.329203249,1262.47214,214.1526283,0.547624111,0.502306819,0.275075325
8/31/2021,2021,Pitcher X,Right,1,6,Left,2,0,1,CHANGEUP,82.42596222,8.7369258,9.484281358,6.804308676,0.831586617,6.025914234,3.69359301,0.539443518,1265.716211,218.5931682,0.188862205,0.203560069,0.038444803
8/31/2021,2021,Pitcher X,Right,1,6,Left,3,0,2,CHANGEUP,83.50914286,11.57696024,11.04586475,6.718427013,0.879929154,5.964473941,3.344560833,1.211224852,1211.793208,218.2961267,0.459610164,0.176356524,0.081055251
8/31/2021,2021,Pitcher X,Right,1,7,Right,1,0,0,FASTBALL,92.35860765,19.21907859,5.702047269,6.943844277,0.706994725,5.973840141,1.970304953,2.450654512,2049.255401,194.6608683,0.001324517,0.374135375,0.000495549
8/31/2021,2021,Pitcher X,Right,1,7,Right,2,1,0,CUTTER,88.54764804,6.745913017,-4.529796742,6.921505481,0.562642589,6.015853134,2.943565361,-0.369714766,2267.032329,157.201976,0.688015699,0.230822429,0.158809455
8/31/2021,2021,Pitcher X,Right,1,7,Right,3,1,1,FASTBALL,92.37762342,18.19151154,0.61837269,6.938571205,0.612451694,6.051956806,2.370775479,0.957499057,2108.861815,188.8620589,0.284750015,0.079176493,0.022545508
8/31/2021,2021,Pitcher X,Right,2,1,Right,1,0,0,CUTTER,88.3764203,8.443052983,-5.290731362,7.056537253,0.552737477,5.746971561,4.382888922,-0.702750288,2361.938036,164.4831537,0.01110173,0.414827347,0.004605301
8/31/2021,2021,Pitcher X,Right,2,1,Right,2,1,0,CUTTER,88.84599096,8.955909149,-4.88622504,6.977145118,0.666627296,5.85662683,2.598447372,-0.130186179,2379.651305,169.6777958,0.809134662,0.101723477,0.082307991
8/31/2021,2021,Pitcher X,Right,2,2,Right,1,0,0,FASTBALL,91.19518534,18.41729958,0.913530248,6.951557545,0.486330631,6.00291097,2.232002348,0.601171811,2070.59095,196.4761162,0.256080866,0.063592233,0.016284754
8/31/2021,2021,Pitcher X,Right,2,2,Right,2,0,1,CUTTER,85.74161106,9.029411453,-5.113159966,6.833233313,0.55501397,6.006307255,2.170198942,0.088148669,2293.740821,169.471828,0.88447988,0.083725184,0.074053241
8/31/2021,2021,Pitcher X,Right,2,3,Right,1,0,0,CURVEBALL,75.92780175,-10.48985046,-9.604291955,6.87076762,0.589046177,6.024403082,1.562688024,-0.2392761,2596.650877,23.63783238,0.362390935,0.351886719,0.127520557
8/31/2021,2021,Pitcher X,Right,2,4,Left,1,0,0,CURVEBALL,77.33724073,-10.08661921,-6.484623039,6.907181062,0.608819952,5.982776502,2.126200601,0.201731585,2593.630924,20.67346657,0.274401218,0.144748345,0.039719122
8/31/2021,2021,Pitcher X,Right,2,4,Left,2,0,1,CHANGEUP,81.97059529,9.656584534,12.0335181,6.791447004,0.781692705,5.858188861,2.062862062,0.888840476,1280.259494,220.4721685,0.832931638,0.253538013,0.211179832
8/31/2021,2021,Pitcher X,Right,2,5,Right,1,0,0,FASTBALL,91.40285618,15.64669838,-1.583633777,6.94743679,0.539360046,5.940882279,3.534576332,1.105730289,2022.990125,189.0471389,0.052619658,0.285790652,0.015038206
8/31/2021,2021,Pitcher X,Right,2,5,Right,2,1,0,CURVEBALL,78.84010795,-11.03220042,-7.203764514,6.933969964,0.629997215,5.927611542,1.146074214,0.81162766,2714.115378,22.85174078,0.202992469,0.57815069,0.117360236
8/31/2021,2021,Pitcher X,Right,2,5,Right,3,1,1,FASTBALL,91.94152901,17.4655581,0.838840803,6.86876139,0.57588389,6.120608009,1.974508193,0.71434658,1982.350914,196.485833,0.454166025,0.068035595,0.030899456
8/31/2021,2021,Pitcher X,Right,3,1,Left,1,0,0,CUTTER,88.78060061,8.460884308,-4.084792568,7.009673314,0.880841717,5.794244811,2.28737709,0.402028201,2243.578968,164.9838928,0.288021296,0.118658148,0.034176074
8/31/2021,2021,Pitcher X,Right,3,2,Right,1,0,0,FASTBALL,91.47267205,18.48867985,4.604222215,6.977302296,0.621637897,6.04559869,3.192165243,0.265351548,1965.620495,200.2499535,0.585567951,0.145110384,0.08497199
8/31/2021,2021,Pitcher X,Right,3,2,Right,2,0,1,FASTBALL,91.45183319,17.60125682,3.259387284,7.002378117,0.613382131,5.903170314,3.302516242,-0.521915024,1998.092455,198.4916014,0.797026157,0.227099016,0.181003856
8/31/2021,2021,Pitcher X,Right,3,2,Right,3,0,2,CHANGEUP,84.27615845,7.034831849,11.61350893,6.724507485,0.655219931,6.149079824,-1.822240659,1.222120848,1293.919052,216.4555056,0.002438769,0.870062113,0.00212188
8/31/2021,2021,Pitcher X,Right,3,2,Right,4,1,2,FASTBALL,92.11015017,19.21614192,1.729275155,6.826862378,0.71903216,6.15593034,1.642442562,0.534796517,2082.303712,192.7944397,0.39019236,0.065563709,0.025582458
8/31/2021,2021,Pitcher X,Right,3,2,Right,5,1,2,CHANGEUP,83.0646033,11.68396217,12.232705,6.740999934,0.654987133,6.132929516,1.658932509,0.736454477,1356.833291,210.5733667,0.83845675,0.397604078,0.333373823
8/31/2021,2021,Pitcher X,Right,3,2,Right,6,1,2,FASTBALL,92.83953303,18.9266025,1.464047123,6.944219992,0.66089098,5.948892722,3.506885009,0.07245654,2085.776598,196.6929735,0.925946236,0.265818566,0.246133701
8/31/2021,2021,Pitcher X,Right,3,2,Right,7,1,2,CUTTER,89.78868513,8.11308209,-4.409585734,6.877416724,0.873373911,5.935836343,1.937318658,1.598824734,2329.13435,175.1323711,0.019418553,0.469042987,0.009108136
8/31/2021,2021,Pitcher X,Right,3,2,Right,8,2,2,CURVEBALL,77.67685799,-16.68980456,-5.069923797,6.953117992,0.704565759,5.928339892,0.664361162,-0.432029136,2797.896372,17.37833727,0.404249936,0.67901665,0.274492437
8/31/2021,2021,Pitcher X,Right,3,2,Right,9,3,2,FASTBALL,93.93409715,19.20181482,1.41112696,6.948688396,0.55713254,6.058181681,2.26011044,0.366419581,2129.164694,201.0107898,0.960873127,0.130459532,0.125355059
8/31/2021,2021,Pitcher X,Right,3,3,Left,1,0,0,CURVEBALL,75.19282671,-16.09828758,-5.378873042,7.016173418,0.78797793,5.744211111,3.279042399,1.947040851,2721.421061,20.3162748,0.000696957,0.148496032,0.000103495
8/31/2021,2021,Pitcher X,Right,3,3,Left,2,1,0,FASTBALL,92.7945148,17.9783208,3.634267309,6.926357781,0.781829128,6.061254869,2.04429327,0.937215523,2166.190606,192.1656151,0.079156071,0.118576191,0.009386025
8/31/2021,2021,Pitcher X,Right,3,3,Left,3,1,1,CHANGEUP,83.6238531,9.551827997,10.28077125,6.76560756,0.765361686,5.981508316,2.363250138,0.665602787,1305.891609,210.4736554,0.903169036,0.160480052,0.144940614
8/31/2021,2021,Pitcher X,Right,3,3,Left,4,1,2,CUTTER,90.48906602,7.207319808,-3.315331795,6.836254545,0.779777006,6.12663721,0.103937057,-0.613509586,2382.255363,179.077956,0.037737068,0.889318049,0.033560255
8/31/2021,2021,Pitcher X,Right,3,3,Left,5,2,2,FASTBALL,92.56947954,18.17250463,1.198230804,6.914224858,0.770996521,5.956886819,3.692628181,-0.442235777,2167.089936,192.4741349,0.869589686,0.260311842,0.226364493
8/31/2021,2021,Pitcher X,Right,3,4,Right,1,0,0,CURVEBALL,76.35918229,-16.14531657,-9.269876808,6.949571249,0.677478544,5.847325153,3.029239957,0.594109287,2722.130971,26.07218314,0.106317759,0.067818172,0.007210276
8/31/2021,2021,Pitcher X,Right,3,4,Right,2,0,1,FASTBALL,91.12186639,20.16988392,-0.314543269,6.818341718,0.549212725,6.223533089,1.814849538,0.100228161,2175.010426,195.1089022,0.506483257,0.117309473,0.059415284
8/31/2021,2021,Pitcher X,Right,3,4,Right,3,0,2,CHANGEUP,82.21646441,9.441508457,12.71881217,6.730619158,0.53213791,5.949567983,2.122181629,1.785616411,1365.980203,218.3061005,0.065381639,0.615480185,0.040241103
8/31/2021,2021,Pitcher X,Right,3,4,Right,4,1,2,CURVEBALL,77.63523547,-16.59008455,-6.05418839,6.859132143,0.648319119,5.966763979,0.858872145,1.187232573,2758.219335,10.58836121,0.233878866,0.694877446,0.162517149
8/31/2021,2021,Pitcher X,Right,3,4,Right,5,2,2,FASTBALL,92.51253698,16.82947747,3.116671002,6.868673678,0.564646409,6.011354187,1.833751308,0.820809324,2153.301236,198.3646875,0.355929643,0.071937382,0.025604647
8/31/2021,2021,Pitcher X,Right,3,4,Right,6,2,2,CHANGEUP,83.28939707,5.300499164,11.15752032,6.705898738,0.695283355,6.046944818,2.531258956,0.876606511,1275.38589,208.9945071,0.906528533,0.113894232,0.103248371
8/31/2021,2021,Pitcher X,Right,3,4,Right,7,2,2,CUTTER,89.20844402,7.063531425,-6.209896234,6.865949845,0.51791185,6.059241841,1.846337538,-0.865453334,2288.686287,168.6973383,0.897377074,0.221115723,0.198424181
8/31/2021,2021,Pitcher X,Right,4,1,Right,1,0,0,CURVEBALL,74.4314482,-14.48057088,-6.09744569,6.988982291,0.525210143,5.715792257,3.168599321,-0.422833128,2638.658826,18.88933154,0.104928315,0.093142234,0.009773258
